DriveID,Driver,Vehicle,GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Miles Per Gallon(Instant)(mpg),Mass Air Flow Rate(cfm),Accel Pedal Pos #1(%)
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:28:41 CST 2013,28:40.3,-86.737516,34.58840231,6.75,3,156.6000061,4.7,1.59867549,8.05924034,5.88576031,0.04926425,19.92313194,59.59893036,20.3921566
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:28:41 CST 2013,28:41.3,-86.737516,34.58840231,6.75,3,156.6000061,4.7,3.21172118,8.50231934,6.09891701,0.13473707,19.84300995,59.83957291,20.7843132
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:28:43 CST 2013,28:42.3,-86.73744485,34.58850386,6.5,3,155.8999939,40.1,2.06809926,8.33706284,6.83418846,0.1379382,20.00390053,59.35828781,20.7843132
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:28:44 CST 2013,28:43.3,-86.73737202,34.58852942,6.5,3,155.6999969,68.3,1.43940675,8.77175903,6.35039425,0.13260132,20.25018692,58.63636398,20.7843132
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:28:44 CST 2013,28:44.3,-86.73737202,34.58852942,6.5,3,155.6999969,68.3,0.04430786,8.13707924,6.04263449,0.05217582,21.30550385,58.15507889,20
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:28:46 CST 2013,28:45.3,-86.73722838,34.58852949,6.75,3,155.6999969,92.5,-0.74245608,8.0903759,6.46655273,0.07748359,24.44064713,50.69518661,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:28:47 CST 2013,28:46.3,-86.73715819,34.58852345,6.5,3,155.8999939,94.1,-0.63228518,8.27958298,6.98148203,0.12487262,37.76246262,31.44385147,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:28:47 CST 2013,28:47.3,-86.73715819,34.58852345,6.5,3,155.8999939,94.1,-0.22273682,6.92759418,7.20182371,0.0378961,47.44514847,25.02673721,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:28:49 CST 2013,28:48.3,-86.73705112,34.58851754,4.5,3,155.6999969,89.5,0.16046631,7.04495001,7.82812119,0.09266382,32.48472977,25.42780876,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:28:50 CST 2013,28:49.3,-86.73702517,34.58852115,2.5,3,156.1000061,82.7,-0.01437012,7.19583607,7.41977072,0.07262045,32.48472977,25.42780876,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:28:51 CST 2013,28:50.3,-86.73701674,34.58852062,0.75,3,156.5,82.7,-0.45026368,8.47956657,6.54079819,0.11161703,20.23911095,25.50802231,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:28:51 CST 2013,28:51.3,-86.73701674,34.58852062,0.75,3,156.5,82.7,-0.13891113,8.11911583,6.26656866,0.06458145,6.12955952,25.26737976,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:28:52 CST 2013,28:52.3,-86.7370115,34.58851771,0,3,156.8999939,0,-0.47062135,8.6819458,6.64737654,0.13466221,6.12955952,25.26737976,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:28:54 CST 2013,28:53.3,-86.73701418,34.58851697,0,3,156.8999939,0,-0.14489868,7.8209362,6.16837263,0.03447086,6.01498842,25.74866295,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:28:55 CST 2013,28:54.3,-86.73701521,34.58851725,0,3,156.8999939,0,-0.20716919,8.38376617,6.324049,0.08969575,0,55.10694885,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:28:56 CST 2013,28:55.3,-86.73701589,34.58851779,0,3,156.8000031,0,-0.13292359,8.18737411,6.31207418,0.07291526,0,58.23529434,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:28:57 CST 2013,28:56.3,-86.73701796,34.58851841,0,3,156.6999969,0,-0.183219,8.36101341,6.40787458,0.09297544,0,58.39572144,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:28:57 CST 2013,28:57.3,-86.73701796,34.58851841,0,3,156.6999969,0,-0.27063721,8.46399879,6.42583752,0.10262173,0,58.23529434,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:28:58 CST 2013,28:58.3,-86.73701757,34.5885187,0,3,156.5,0,-0.83226931,9.15496254,4.95769024,0.08366483,0,60.48128128,29.01960754
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:00 CST 2013,28:59.3,-86.73701028,34.5885208,1.25,4,156.6000061,66.5,-0.89813232,9.27591038,5.26784563,0.11024445,0,61.12299347,35.68627548
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:01 CST 2013,29:00.3,-86.73698757,34.58853675,2.5,3,156.3999939,55.8,-1.61663818,8.7430191,5.30137587,0.07422298,3.4978466,73.79679108,36.86274338
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:01 CST 2013,29:01.3,-86.73698757,34.58853675,2.5,3,156.3999939,55.8,-1.66693354,8.66997051,6.01868391,0.10820597,6.49508381,87.43315125,38.03921509
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:03 CST 2013,29:02.3,-86.73694179,34.58861103,4.75,3,156.6000061,20.4,-1.51245487,8.06043816,5.69655418,0.03688318,6.99569273,95.93582916,39.2156868
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:04 CST 2013,29:03.3,-86.7369305,34.58866416,5.75,3,156.5,8.7,-0.01437012,8.95378017,4.7756691,0.05343193,7.78030014,119.4385071,40.7843132
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:05 CST 2013,29:04.3,-86.73692753,34.58872636,6.75,3,156.6999969,5.7,-1.86332524,8.71787071,5.22473526,0.07231396,8.86274052,122.3262024,41.17647171
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:06 CST 2013,29:05.3,-86.73692485,34.58879693,7.5,3,156.6999969,3.3,-0.16645385,8.16342449,5.61153078,0.02893847,9.66876888,122.8074875,40.39215851
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:07 CST 2013,29:06.3,-86.73691941,34.5888728,8.5,3,156.8999939,2.6,-0.31135255,8.85797977,5.47261953,0.08085805,11.74607182,127.4598923,40.39215851
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:08 CST 2013,29:07.3,-86.73691741,34.58895741,9.25,3,156.8999939,2.2,-0.52690428,9.35374832,6.05221415,0.15594727,19.04153061,81.3368988,36.47058868
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:09 CST 2013,29:08.3,-86.73691754,34.58904374,9.75,3,156.6000061,1.9,-0.31614259,9.14538193,6.44978762,0.16022652,28.31856537,60.16042709,28.23529434
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:09 CST 2013,29:09.3,-86.73691754,34.58904374,9.75,3,156.6000061,1.9,-0.53768188,8.60291004,6.46655273,0.11743921,31.7598362,55.26737976,26.27450943
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:11 CST 2013,29:10.3,-86.73690879,34.58922508,9.75,4,156.6999969,2.1,-0.56881714,8.50231934,6.74198008,0.12663263,255,6.2566843,23.13725471
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:12 CST 2013,29:11.3,-86.73690109,34.58931473,9.75,4,156.6999969,2.4,0.33769774,8.60291004,6.50128031,0.1187405,242.2164612,7.45989323,23.13725471
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:13 CST 2013,29:12.3,-86.7369013,34.58940403,10,3,155.8000031,1.1,-1.04303098,8.14306641,6.28812361,0.07313663,98.36738586,18.36898422,23.13725471
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:14 CST 2013,29:13.3,-86.73689708,34.58949611,10.25,3,155.5,2.8,-0.1472937,7.9622426,6.04981947,0.03846639,255,1.60427809,23.13725471
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:15 CST 2013,29:14.3,-86.73689055,34.58959251,10.5,3,154.8000031,1.3,-0.79394895,7.92631721,6.31566668,0.05527419,255,1.60427809,22.74509811
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:15 CST 2013,29:15.3,-86.73689055,34.58959251,10.5,3,154.8000031,1.3,-0.25027955,9.31542873,6.85813856,0.19844848,255,1.44385028,23.13725471
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:16 CST 2013,29:16.3,-86.73688216,34.58969037,10.5,3,154.1999969,1.6,-1.15439939,8.67476082,6.54079819,0.13270861,255,1.44385028,22.74509811
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:18 CST 2013,29:17.3,-86.7368793,34.58988593,10.5,3,153.6999969,1.6,-0.88016969,8.17899132,6.20310068,0.06924123,255,1.44385028,22.74509811
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:19 CST 2013,29:18.3,-86.7368819,34.58997818,10.5,3,153.6999969,1.6,-0.35925293,7.9335022,6.22705078,0.04773206,255,1.44385028,22.74509811
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:20 CST 2013,29:19.3,-86.73688227,34.59007799,10.5,3,153.6999969,2.1,0.00598755,8.42807388,6.25938368,0.08915359,255,1.44385028,22.74509811
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:21 CST 2013,29:20.3,-86.73687924,34.59016684,10.5,3,154.1000061,1.5,-0.91848999,8.55021954,6.6940794,0.12987989,255,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:21 CST 2013,29:21.3,-86.73687924,34.59016684,10.5,3,154.1000061,1.5,-1.32205081,7.63891459,7.09883785,0.09052175,255,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:23 CST 2013,29:22.3,-86.73686845,34.59033809,9.5,3,154.8999939,2.1,-1.50646734,7.89997196,6.96950674,0.1038155,255,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:24 CST 2013,29:23.3,-86.73686202,34.59041036,8.5,4,155,3,-0.58198977,7.37785769,7.70837021,0.10829598,255,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:25 CST 2013,29:24.3,-86.7368622,34.59046675,6.5,3,155.5,3.4,0.45984375,7.07848024,8.21611404,0.12547618,255,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:26 CST 2013,29:25.3,-86.73685705,34.59050561,4.5,3,155.3999939,4,-0.07065307,7.62095213,7.60059452,0.11619669,255,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:27 CST 2013,29:26.3,-86.73685817,34.59052787,2.75,3,155.5,4.4,0.45265868,8.37179089,6.77311516,0.11768228,255,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:28 CST 2013,29:27.3,-86.73685773,34.59054322,1.75,3,156.1999969,4.3,-0.35566041,8.89151001,5.57919788,0.08964163,255,1.44385028,28.62745094
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:29 CST 2013,29:28.3,-86.73685805,34.5905656,2.5,3,156.6000061,3.8,-0.00359253,8.83283234,4.92416,0.0498541,214.5345764,1.44385028,36.07843018
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:29 CST 2013,29:29.3,-86.73685805,34.5905656,2.5,3,156.6000061,3.8,-0.17004639,8.45441914,4.95529556,0.01809019,255,1.44385028,36.86274338
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:31 CST 2013,29:30.3,-86.73685305,34.59064986,4.75,3,156.1000061,2.9,-0.03472778,8.74780846,5.36244869,0.06493908,40.06871796,20.61497307,36.86274338
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:32 CST 2013,29:31.3,-86.73685053,34.59070537,6,3,155.3000031,2.8,-1.04422855,9.41601944,6.33003664,0.18045872,9.6060257,91.36363983,36.86274338
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:33 CST 2013,29:32.3,-86.73684703,34.59077094,7.25,3,154.8999939,2,-3.68473744,7.9814024,6.17196512,0.11392277,11.94624043,103.7165756,36.47058868
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:34 CST 2013,29:33.3,-86.73684183,34.59084684,8.25,3,155.1999969,1.3,-2.04654408,9.19088745,6.22585344,0.16967636,12.44141102,107.8876953,37.25490189
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:35 CST 2013,29:34.3,-86.73683605,34.59093284,9.25,3,154.8999939,1.9,-2.0776794,9.75012493,5.47261953,0.17826492,13.90363407,115.1069565,36.86274338
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:36 CST 2013,29:35.3,-86.7368259,34.59102984,10.25,3,154.1000061,2.3,-3.7110827,10.58239365,7.40061045,0.38863081,15.37619877,117.5133667,36.86274338
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:36 CST 2013,29:36.3,-86.7368259,34.59102984,10.25,3,154.1000061,2.3,-0.32811767,8.04846287,5.4151392,0.00841278,18.70383453,107.6470566,36.86274338
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:38 CST 2013,29:37.3,-86.73682588,34.59123397,11.75,3,153.8000031,1.2,-0.75083864,8.48794937,5.79474974,0.06943458,18.90172577,109.2513351,36.86274338
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:38 CST 2013,29:38.3,-86.73682588,34.59123397,11.75,3,153.8000031,1.2,-1.11727667,8.84840012,5.93126583,0.11083013,19.05252838,111.0962601,36.86274338
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:39 CST 2013,29:39.3,-86.73681949,34.59134652,12.5,3,153.8000031,2,-1.10170901,8.43765354,5.98635149,0.07955509,20.87854195,113.7433167,36.47058868
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:41 CST 2013,29:40.3,-86.73681061,34.59159209,14,3,153.1000061,2.9,-0.37003052,8.40532112,6.81023788,0.12239546,27.70670891,89.43849945,34.50980377
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:42 CST 2013,29:41.3,-86.73680455,34.59172685,14.5,3,152.5,1.9,-1.06099367,8.86277008,6.90963125,0.16965562,42.96307755,61.28342056,26.66666603
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:43 CST 2013,29:42.3,-86.73679794,34.59185958,15,3,152,1.7,-0.02155518,8.65081024,6.25698853,0.10732454,43.40777588,61.84492111,26.66666603
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:44 CST 2013,29:43.3,-86.73679311,34.59199369,15.25,3,151.6000061,1.4,-0.82867676,9.14538193,7.17428112,0.20688087,44.01419067,62.1657753,25.88235283
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:45 CST 2013,29:44.3,-86.73678778,34.59213231,15.5,3,151.1999969,1.6,-1.21906495,8.22090435,6.10969496,0.07047075,47.67435074,58.47593307,23.13725471
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:46 CST 2013,29:45.3,-86.73678592,34.592277,15.5,3,150.6999969,1.3,-1.46096194,8.03888321,6.42344236,0.09237929,50.35306549,56.39037704,24.31372643
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:47 CST 2013,29:46.3,-86.73678953,34.59241609,15.5,4,150.6000061,1,-0.41912842,5.90132809,4.62119007,0.06475692,50.93267059,55.74866104,24.31372643
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:47 CST 2013,29:47.3,-86.73678953,34.59241609,15.5,4,150.6000061,1,-1.45497441,10.78597069,9.05796432,0.10410168,51.07966232,55.58823395,23.52941132
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:49 CST 2013,29:48.3,-86.73678246,34.59270476,15.5,4,149.8000031,1.6,-1.36156857,8.56698513,6.26297617,0.1096378,51.67621231,54.94652176,23.13725471
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:50 CST 2013,29:49.3,-86.73677298,34.5928461,15.5,3,149.1999969,1.8,-1.75075924,8.75858688,6.654562,0.15440017,51.15347672,55.50802231,23.52941132
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:51 CST 2013,29:50.3,-86.73676891,34.59298838,15.5,3,149,1.6,0.94124269,7.33235216,6.90364361,0.05007249,51.30174637,55.34759521,21.96078491
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:52 CST 2013,29:51.3,-86.73676103,34.59313154,15.5,3,148.6000061,1.5,-1.59628057,9.21004772,4.18050671,0.06279355,51.97974396,54.62566757,22.35294151
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:52 CST 2013,29:52.3,-86.73676103,34.59313154,15.5,3,148.6000061,1.5,-0.6610254,8.55860233,6.25938368,0.10196275,50.4420929,55.26737976,22.35294151
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:54 CST 2013,29:53.3,-86.73675367,34.59341222,15.5,4,147.6000061,1.4,0.23950195,8.4292717,6.1156826,0.08086413,50.4420929,55.26737976,22.35294151
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:55 CST 2013,29:54.3,-86.73675173,34.59354714,15.25,3,147.1999969,1.3,1.18792963,7.03177738,6.24621105,0.09885863,50.73664474,54.94652176,21.1764698
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:56 CST 2013,29:55.3,-86.7367524,34.59368699,15.25,4,146.8999939,1.1,-1.0490185,9.13220978,7.05692482,0.06039163,51.1849823,54.46524048,21.1764698
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:57 CST 2013,29:56.3,-86.73675014,34.59382297,15.25,3,146.6999969,1.4,0.76161623,7.64250755,6.76473284,0.06229502,53.4686203,52.13903809,20.3921566
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:58 CST 2013,29:57.3,-86.73674607,34.59396184,15,3,146,1.7,-0.89094728,8.10474586,5.97916603,0.0837465,52.73839188,52.86096191,20.3921566
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:29:59 CST 2013,29:58.3,-86.73673901,34.59409576,15,3,145.1999969,1.7,-0.75443113,7.87841654,7.67124748,0.14255732,51.91932678,52.70053482,20.3921566
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:30:00 CST 2013,29:59.3,-86.73673615,34.59423319,15,3,144.6000061,1.2,-0.30656251,7.79219627,6.36715937,0.04524094,51.99847412,52.62031937,20.7843132
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:30:01 CST 2013,30:00.3,-86.73673426,34.59436646,15,3,144.5,1.2,-0.87298465,8.46759129,6.29890156,0.09846383,52.4784584,52.13903809,20.7843132
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:30:02 CST 2013,30:01.3,-86.73673152,34.59449973,15,3,144.5,1.2,0.26704466,9.18609715,6.69647455,0.17811805,52.4784584,52.13903809,20.7843132
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:30:03 CST 2013,30:02.3,-86.73672022,34.59463078,15,3,144.3000031,1.7,-1.1436218,7.53712654,6.58271122,0.04572278,52.15748978,52.45989227,21.1764698
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:30:04 CST 2013,30:03.3,-86.73671614,34.594766,15,4,144.3000031,1.6,-0.73527098,8.4604063,6.23543358,0.09296948,51.7617569,52.86096191,21.1764698
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:30:05 CST 2013,30:04.3,-86.73670925,34.59490231,15,3,144.1000061,1.7,-0.65024781,7.00902462,6.22705078,0.08086112,52.15748978,52.45989227,21.1764698
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:30:06 CST 2013,30:05.3,-86.73670565,34.59504157,15,4,143.6000061,1.7,0.92807007,7.57065678,5.74804688,0.08417853,51.52718735,53.10160446,21.56862831
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:30:07 CST 2013,30:06.3,-86.73670201,34.59517293,15,4,143.6999969,1.7,0.48618898,8.93821335,6.37793684,0.07367975,51.37198639,53.26203156,23.13725471
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:30:08 CST 2013,30:07.3,-86.73669418,34.5953109,15,4,143.5,2,-0.62869263,9.64953327,6.98866701,0.23521405,51.52718735,53.10160446,24.70588303
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:30:09 CST 2013,30:08.3,-86.73668936,34.59544451,15,4,143.1999969,1.8,-0.49576905,9.19807243,6.34919691,0.15942913,30.21346283,90.56149292,32.94117737
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:30:10 CST 2013,30:09.3,-86.73667681,34.59558723,15.5,4,143.1999969,2.3,-1.6334033,8.27598953,5.54207516,0.04787821,25.1480484,110.8556137,35.68627548
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:30:11 CST 2013,30:10.3,-86.73665339,34.59573161,15.75,3,142.3000031,1.9,0.63707519,8.63284779,5.60913563,0.07045382,23.80511475,119.2780762,37.25490189
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:30:12 CST 2013,30:11.3,-86.7366375,34.59587596,16.25,3,141.1000061,1.8,-1.84656,8.729846,5.86899519,0.1076979,21.04728127,139.8128357,38.82352829
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:30:13 CST 2013,30:12.3,-86.73663429,34.59602627,16.75,3,141.3999939,1.9,-0.93884766,8.21850967,5.92048836,0.05594081,21.8426075,137.085556,38.4313736
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:30:14 CST 2013,30:13.3,-86.73662869,34.59618403,17.25,3,141.6000061,2.1,-0.061073,8.40292645,6.26297617,0.0873335,22.74218178,136.2032013,38.03921509
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:30:15 CST 2013,30:14.3,-86.73662478,34.59633932,17.5,3,141.6999969,1.4,-0.21914428,9.01724815,6.57313108,0.15670246,22.64119339,139.0909119,38.03921509
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:30:16 CST 2013,30:15.3,-86.73662027,34.59650588,17.75,4,142.8000031,3,1.51365232,8.42208576,5.16366196,0.03778714,23.26278496,139.8128357,38.03921509
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:30:16 CST 2013,30:16.3,-86.73662027,34.59650588,17.75,4,142.8000031,3,-0.63947022,7.62933493,4.78045893,-0.0609197,24.14457321,136.8449097,37.64706039
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:30:18 CST 2013,30:17.3,-86.73661207,34.59683703,18.75,4,142.6000061,1.9,-1.41425908,7.24852657,5.83905745,-0.02129954,25.4621067,131.7914429,37.64706039
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:30:19 CST 2013,30:18.3,-86.73660883,34.59700792,19,4,143,1.9,1.33881593,8.5729723,7.18505859,0.16737741,26.47111702,130.668457,37.64706039
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:30:20 CST 2013,30:19.3,-86.73660115,34.5971834,19.25,4,142.8999939,1.7,0.72329593,7.9335022,5.19240236,-0.01166385,26.29356766,131.5507965,37.64706039
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:30:21 CST 2013,30:20.3,-86.73659865,34.59735431,19.5,4,143,1.4,-0.30656251,8.72625351,5.87618065,0.09186226,26.93234062,130.3475952,37.64706039
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:30:22 CST 2013,30:21.3,-86.73658319,34.59753971,19.75,4,143.1000061,2.2,-0.93286014,9.47469711,5.56961775,0.14336222,26.29287148,135.4812775,37.64706039
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:30:22 CST 2013,30:22.3,-86.73658319,34.59753971,19.75,4,143.1000061,2.2,-1.0106982,9.54535007,6.82460833,0.21956486,26.42907143,138.6898499,37.25490189
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:30:24 CST 2013,30:23.3,-86.73655327,34.59790753,20.5,4,143.3999939,2.6,-0.09101074,7.45210314,5.80193472,-0.01822561,26.1717453,140.0534668,37.64706039
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:30:25 CST 2013,30:24.3,-86.73656098,34.59808583,20.5,4,143.1000061,2,0.94363767,8.77175903,5.90013075,0.10090309,26.47969627,140.3743286,37.64706039
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:30:26 CST 2013,30:25.3,-86.73656738,34.59827469,20.75,4,142.8999939,1.7,-1.5148499,10.62789917,6.45218277,0.29576665,27.36346626,137.7272797,37.25490189
